batch_id,production_date,raw_material_supplier,pigment_type,pigment_quantity,mixing_time,mixing_speed,product_quality_score
1623,2024-03-25,2,type_c,25.73207399,36.69,Medium,5.014311163
1624,2024-08-04,2,type_c,30.18213806,15.03,Medium,6.611269513
1625,2023-11-12,2,type_a,43.11098946,10.71,Medium,5.625277303
1626,2023-09-13,2,type_a,27.2925289,50.08,Low,6.104807853
1627,2024-02-10,2,type_a,32.4074728,23.53,-,5.159435398
1628,2024-03-24,2,type_a,36.66077937,24.97,Medium,7.050081978
1629,2023-10-10,1,type_c,52.68945842,32.29,Medium,5.804850416
1630,2023-12-28,2,type_b,33.98583222,46.1,Low,5.829203856
1631,2023-08-24,2,type_c,23.90376974,33.67,High,6.252166517
1632,2024-07-11,2,type_c,33.23835799,57.25,Medium,6.294102859
1633,2023-12-07,2,type_a,33.00185691,42.88,Medium,5.191802933
1634,2023-12-24,1,type_c,43.20943337,59.89,Low,8.775319113
1635,2024-06-25,2,type_b,36.41700679,50.32,High,6.091225499
1636,2024-01-15,2,type_b,41.32105952,19.73,High,6.005992219
1637,2024-01-27,2,type_a,37.90934632,39.47,High,6.41308618
1638,2023-12-23,2,type_b,41.91532172,53.98,High,7.250264775
1639,2024-03-10,2,type_c,44.5831614,56.22,Low,6.269075787
1640,2024-05-14,1,type_a,40.74135347,29.41,High,8.040308982
1641,2024-02-08,2,type_a,38.98017249,22.42,High,5.655159605
1642,2023-09-24,2,type_c,36.44658229,43.69,Low,6.158927579
1643,2024-05-21,2,type_c,31.23096797,14.5,Low,6.694043539
1644,2024-07-30,1,type_a,37.55584207,44.65,High,7.585065027
1645,2023-10-18,2,type_b,35.11099719,24.8,Medium,4.935495233
1646,2023-09-10,2,type_b,36.97187094,26.11,Low,5.011543278
1647,2023-10-24,1,type_c,50.70207505,51.29,-,6.168754555
1648,2024-06-12,1,type_c,43.88015281,32.75,Medium,6.168271555
1649,2024-05-24,1,type_c,41.30439203,25.61,High,8.827501384
1650,2023-10-20,2,type_b,36.80554784,24.42,High,6.120038864
1651,2024-05-19,2,type_c,34.63847748,52.38,Medium,6.45798818
1652,2023-12-28,1,type_b,37.68182537,29.99,Medium,6.5200745
1653,2024-03-21,1,type_c,52.19306373,14.57,Medium,7.087636544
1654,2024-07-02,1,type_a,47.87774104,49.67,Medium,8.751785016
1655,2024-04-14,1,type_c,42.68466439,39.8,Medium,9.019995822
1656,2024-04-16,2,type_b,34.522172,48.34,Low,7.566460458
1657,2024-07-15,2,type_c,34.88367434,36.41,High,5.122924362
1658,2024-06-18,2,type_c,34.28063864,13.41,Medium,6.520767101
1659,2023-11-01,1,type_a,47.20537193,20.58,Medium,7.6650154
1660,2023-11-12,2,type_b,40.66648935,24.62,Low,5.734180111
1661,2024-03-28,1,type_c,46.40917943,14.57,Low,8.810683891
1662,2023-08-15,2,type_a,27.45213286,19.51,Low,5.154165951
1663,2024-04-27,1,type_a,43.97075779,12.64,Low,9.631598027
1664,2023-11-26,2,type_a,40.64523308,34.55,Medium,6.270555892
1665,2024-02-21,1,Type_C,49.19763472,21.53,Low,8.648131556
1666,2023-08-24,2,type_b,42.29787241,49.18,Low,5.006509561
1667,2024-06-04,2,type_a,38.54532992,54.02,High,5.599453319
1668,2023-09-18,1,type_a,53.19292696,27.65,Medium,8.802823854
1669,2024-06-07,1,type_c,45.43821923,17.73,Low,10
1670,2023-12-07,2,type_b,36.5091258,31.28,Medium,8.229245187
1671,2024-05-25,1,type_c,44.71114606,48.56,Low,6.572927367
1672,2024-06-22,2,type_c,37.11508718,30.17,High,5.055290179
1673,2024-07-04,2,type_a,31.76108089,20.5,Medium,7.220041721
1674,2024-07-29,2,type_c,35.39780994,,High,3.507559324
1675,2024-06-22,2,type_a,34.02577876,54.8,Low,5.692144141
1676,2024-04-07,2,type_b,33.43279709,54.02,High,5.489749773
1677,2024-07-17,1,type_a,45.9512007,52.71,Medium,6.645807484
1678,2024-06-29,2,type_b,37.62523843,42.95,Low,5.283279961
1679,2024-03-10,1,type_a,53.80673783,44.91,Low,7.916022667
1680,2023-09-15,2,type_a,31.60176885,25.17,Medium,6.258486843
1681,2024-02-11,1,type_b,36.14282546,48.22,Low,9.244375424
1682,2023-10-19,1,type_b,45.48878422,13.19,High,9.22520352
1683,2023-10-14,2,type_a,43.24284919,49.27,Medium,5.023438143
1684,2024-01-30,2,type_b,42.46868042,24.73,Medium,4.696485064
1685,2023-12-07,2,Type_C,38.38807902,17.6,High,5.71161158
1686,2023-10-08,2,type_a,35.01875575,50.93,Medium,6.67604663
1687,2024-03-29,2,type_c,36.91256724,38.12,Medium,6.426445755
1688,2024-07-13,2,type_a,44.26036624,13.89,Low,5.387366089
1689,2024-02-23,2,type_b,38.87738657,21.24,Medium,3.404245488
1690,2024-04-09,2,type_c,36.09736024,40.93,Low,5.591672645
1691,2024-07-19,2,type_a,34.58227648,39.88,Low,6.451571756
1692,2023-10-06,1,type_b,50.57674859,31.58,Low,8.85460775
1693,2024-01-11,1,type_a,42.17385221,23.43,Medium,5.876529639
1694,2023-10-30,2,Type_C,44.83912626,20.42,Medium,5.795358414
1695,2023-08-21,1,type_b,45.94676767,17.93,Low,7.027250318
1696,2024-06-06,2,type_a,36.78170982,32.29,Medium,4.794304781
1697,2024-02-08,2,type_c,38.25994058,38.58,High,6.022178584
1698,2024-07-08,1,Type_C,47.02302096,55.55,High,7.343598352
1699,2023-12-25,2,type_c,37.42497019,37.8,High,7.376963068
1700,2023-12-09,1,type_b,44.73520749,50.34,High,7.490323029
1701,2024-04-02,2,type_b,40.40666634,35.16,Low,6.921511537
1702,2024-03-27,1,type_c,46.40936979,56.12,Medium,6.817811548
1703,2023-12-05,2,type_b,40.5924496,46.8,Medium,5.325057163
1704,2023-11-16,2,type_a,37.67234796,46.49,-,2.836371353
1705,2024-03-01,1,type_b,45.58650868,34.77,Low,7.482284211
1706,2023-08-16,2,type_b,24.91142757,34.29,Medium,6.876390725
1707,2024-02-05,1,type_a,43.84436956,26.48,Medium,8.144013279
1708,2024-04-03,1,type_b,53.2165659,58.31,High,8.370724063
1709,2024-04-20,2,type_a,30.50367857,33.6,Low,7.881748183
1710,2023-09-17,1,type_b,42.24289971,57.04,Medium,7.24183361
1711,2024-01-29,2,type_c,34.1989105,49.45,High,7.197575938
1712,2023-11-30,1,type_b,38.14383017,37.33,High,7.221861397
1713,2024-01-27,2,type_a,34.03981303,54.56,Medium,5.209343393
1714,2024-06-29,2,type_c,31.67488235,19.46,Low,6.67121669
1715,2024-05-06,2,type_b,37.9476855,18.53,Medium,6.040285581
1716,2023-08-19,1,type_c,41.43886795,61.15,Medium,7.790085286
1717,2024-03-24,1,type_c,44.98645792,43.97,High,7.510715845
1718,2024-06-02,2,type_c,36.23795862,50.66,Low,6.34746501
1719,2023-08-17,2,type_b,31.14517209,30.07,Medium,6.896221304
1720,2023-12-10,1,type_b,39.02490006,24.84,Medium,7.695811749
1721,2024-07-01,1,type_c,40.76726249,41.28,Medium,8.104298438
1722,2024-05-21,2,type_c,31.25444548,12.35,Medium,7.398488216
1723,2023-08-20,2,type_a,29.76236299,39.9,High,7.271180081
1724,2023-11-25,2,type_b,29.39381696,9.1,Medium,5.707024659
1725,2024-05-10,2,type_c,38.7522501,29.04,Low,5.277198367
1726,2023-10-05,1,type_c,50.47785567,39,Low,6.076940655
1727,2024-05-17,1,type_c,46.79725852,47.94,High,7.859447135
1728,2024-05-26,2,type_c,32.25897553,37.68,High,6.40678176
1729,2023-12-31,2,type_c,35.45669543,52.45,Low,4.613564878
1730,2023-11-10,2,type_c,39.82617972,46.39,High,5.649260244
1731,2024-02-10,2,type_c,46.81334939,54.91,Low,6.219334086
1732,2024-04-19,1,type_a,41.36685591,57.98,High,6.89428383
1733,2024-02-01,1,type_a,44.14788847,49.01,Medium,9.299716465
1734,2023-12-17,2,type_b,42.46826143,,Low,5.482093038
1735,2024-04-08,2,type_c,33.1257595,48.57,Medium,7.842671573
1736,2024-06-25,1,type_a,45.58668302,10.16,High,7.684529168
1737,2024-04-02,1,type_b,38.93377206,56.03,Low,8.754892794
1738,2023-09-27,2,type_c,36.22150232,37.57,High,8.233209836
1739,2024-01-17,2,type_b,39.55696802,54.49,Medium,5.717594776
1740,2024-05-06,2,type_a,37.84042008,56.36,High,5.768525013
1741,2023-12-25,2,type_b,44.7397547,49.75,Medium,5.873035406
1742,2023-10-03,1,type_c,49.57897011,25.24,High,6.862856978
1743,2024-04-21,1,type_c,42.24166062,17.01,Medium,6.490252247
1744,2023-11-24,2,type_b,19.41304188,43.93,High,6.926247376
1745,2023-12-10,2,type_a,34.99111551,39.44,Low,6.827208782
1746,2023-12-04,1,type_a,44.16566978,30.01,High,8.018263989
1747,2023-11-30,2,type_b,35.41782697,11.09,Medium,5.217096933
1748,2023-10-22,2,type_a,37.26787294,56.92,Medium,5.325809318
1749,2024-01-09,1,type_c,42.80572936,60.65,Low,7.462740045
1750,2024-04-13,2,type_a,37.06293669,12.63,Low,7.126873842
1751,2023-08-10,2,type_c,34.06849274,42.19,High,7.344064988
1752,2023-12-28,2,type_a,33.75018577,41.91,High,7.357856445
1753,2024-06-17,2,type_c,46.14858341,,High,5.86842298
1754,2023-09-24,2,type_c,27.91168096,41.91,Low,6.880419984
1755,2024-06-17,2,type_b,40.6672758,46.22,Medium,6.105600184
1756,2023-10-15,1,type_b,54.43613713,19.69,Medium,8.5923994
1757,2023-12-17,2,type_b,44.18342785,25.04,Medium,6.841177635
1758,2024-01-07,2,type_c,37.50788368,56.37,High,6.022566145
1759,2024-06-18,2,type_a,36.86848925,16.63,Low,7.383406322
1760,2023-12-05,2,type_b,32.91217352,24.58,High,4.845313947
1761,2024-03-02,1,type_c,42.63689512,36.42,Medium,7.883287548
1762,2024-05-17,1,type_c,54.8693403,16.16,Low,7.886744608
1763,2024-02-20,2,type_a,33.17152829,42.53,Medium,5.269094917
1764,2024-08-01,2,type_c,33.98057084,53.21,-,7.923480201
1765,2023-11-03,2,type_c,46.71561175,53.83,Medium,6.530957726
1766,2023-12-14,2,type_a,39.65459125,23.35,High,6.532975013
1767,2023-08-30,2,type_b,35.59197171,29.58,High,6.213864907
1768,2024-05-07,2,type_b,43.19906513,59.02,Medium,6.595513854
1769,2023-12-10,2,type_b,40.0447064,53.99,Low,4.83547814
1770,2023-11-21,2,type_b,42.00129358,26.95,Low,5.161756604
1771,2024-04-30,2,type_c,32.72685342,27.06,High,6.62505976
1772,2023-11-03,1,type_b,43.83874098,20.63,Low,7.005986206
1773,2024-02-08,1,type_c,43.69518653,21.76,High,9.976497601
1774,2024-07-05,1,type_b,44.85213655,42.65,Low,7.793186921
1775,2024-01-31,1,type_c,43.15423956,22.2,High,8.990385805
1776,2024-06-17,2,type_a,29.64364471,34.65,High,5.606854106
1777,2023-11-21,1,type_a,47.74555883,40.53,Low,9.53420859
1778,2024-06-17,1,type_b,42.67312705,42.22,High,8.495754022
1779,2024-07-11,2,Type_C,23.44704994,46.23,Medium,6.44237354
1780,2023-09-08,2,type_b,32.8162962,33.43,High,6.950259239
1781,2024-07-27,2,type_b,31.67521118,26.94,High,5.727276873
1782,2024-05-13,2,type_a,36.72098894,43.21,High,4.885822194
1783,2024-02-29,2,type_c,36.49814149,51.38,Medium,5.509569998
1784,2024-03-25,2,type_b,36.48663324,55.81,Low,7.065009634
1785,2024-02-20,2,type_c,37.10322859,55.86,High,6.017219014
1786,2024-07-22,2,type_c,26.32399935,24,Medium,8.361047315
1787,2023-08-25,1,type_b,46.41058639,55.45,Low,8.932654182
1788,2023-10-22,2,type_a,36.10931101,38.41,Low,5.642156188
1789,2024-01-15,1,type_b,47.29843339,31.79,Low,8.011248493
1790,2023-09-01,2,type_b,35.88857177,41.39,Medium,6.980558417
1791,2023-11-18,2,type_c,41.20760654,27.99,Medium,4.742809691
1792,2023-10-16,1,type_a,57.23108339,25.72,Low,7.492933063
1793,2024-05-15,2,type_a,28.69654269,16.37,Medium,7.100375931
1794,2024-04-22,1,type_c,39.46264947,57.9,Medium,6.370102363
1795,2024-08-06,1,type_b,42.50134359,51.03,Medium,8.089579471
1796,2023-12-18,2,Type_C,26.42783388,32.19,High,6.413203133
1797,2024-03-08,2,type_c,30.7799498,9.38,Low,4.645442139
1798,2024-03-15,2,type_c,33.37753895,17.62,Medium,6.16745634
1799,2024-06-16,1,type_b,51.98663834,56.85,Medium,7.490430929
1800,2023-10-04,1,type_b,38.1261807,55.35,High,8.99166439
1801,2023-12-25,2,type_a,36.70262674,48.89,Low,6.716891419
1802,2023-11-08,2,type_c,39.4327028,32.19,High,7.189771882
1803,2024-07-24,1,type_c,46.28221287,37.33,Medium,9.857492881
1804,2024-04-29,1,type_b,47.99304634,48.21,Low,7.046325663
1805,2024-01-03,1,type_c,40.35766261,56.05,High,8.870986779
1806,2024-03-03,2,type_c,35.52094827,58.62,Medium,4.457023923
1807,2023-09-29,2,type_c,37.44470435,49.72,Medium,5.511366185
1808,2024-04-12,2,type_c,36.51111258,49.2,-,6.048913299
1809,2024-02-09,1,type_a,49.90139872,31.48,Medium,6.70555245
1810,2024-01-13,2,type_b,34.82166782,23.29,Low,4.095303573
1811,2023-11-29,1,type_a,52.22349694,12.95,Medium,7.170406344
1812,2024-04-30,2,type_b,30.95253482,12.27,Medium,4.581784836
1813,2023-10-21,1,type_b,46.27747754,59.13,High,8.294812265
1814,2024-02-06,2,type_b,34.55537337,49.08,High,5.820900212
1815,2024-04-21,2,type_a,34.62390097,48.23,Medium,5.796790289
1816,2023-08-13,2,type_a,29.9408365,46.42,Low,5.821342354
1817,2024-02-19,1,type_b,48.11045918,36.7,High,10
1818,2023-09-27,1,type_b,50.93627095,38.4,High,8.188948221
1819,2023-08-25,2,type_b,32.03336331,30.32,Medium,6.608269789
1820,2023-11-25,2,type_a,40.53598053,54.96,-,6.394898771
1821,2023-09-23,1,type_b,42.34528418,13.89,High,6.705084844
1822,2023-09-23,2,type_a,40.61584292,18.45,Medium,7.235057432
1823,2023-11-04,1,type_a,51.9832134,54.76,High,6.943629324
1824,2023-12-28,2,type_b,33.01912637,46.47,Low,7.754678722
1825,2024-08-03,1,type_b,43.34945907,25.71,High,7.707759121
1826,2024-05-16,2,type_c,29.16970075,16.83,High,6.937249666
1827,2024-03-05,2,type_c,40.81463665,50.7,Low,4.544445365
1828,2023-11-18,1,type_a,47.24026199,51.69,Low,8.370139736
1829,2024-03-29,2,type_a,37.88410485,18.32,Low,6.558103975
1830,2024-08-02,2,type_c,34.73955037,20.38,High,7.014336966
1831,2024-03-03,1,type_c,51.14028564,13.66,Medium,7.493434757
1832,2023-10-06,2,type_c,48.9417552,37.03,Medium,5.800433217
1833,2023-11-08,1,type_c,50.87288426,55.74,Medium,6.340135456
1834,2023-08-11,2,type_b,44.59596636,60.38,Medium,4.74292435
1835,2024-02-13,1,type_c,55.48607471,24.13,Low,8.14506449
1836,2023-09-01,2,type_b,36.75727761,50.35,Medium,6.882337703
1837,2024-05-17,1,type_b,37.08431803,52.33,Low,7.631017546
1838,2024-04-30,2,type_c,43.09212356,53.41,High,5.057164141
1839,2024-07-31,2,type_b,34.28477787,37.08,Medium,5.545952057
1840,2023-08-19,2,type_c,39.53607949,33.51,Low,6.674616369
1841,2023-11-24,2,type_b,46.08101344,38.57,Low,6.346214545
1842,2024-05-10,1,type_b,49.11601986,42.74,Medium,8.400496602
1843,2024-01-15,1,type_c,37.57687494,21.68,Medium,7.780405704
1844,2023-12-30,2,type_b,34.73284229,38.15,Medium,5.983290576
1845,2024-06-16,2,type_b,31.12986794,53.33,Medium,3.726637941
1846,2023-11-01,2,type_a,30.80482654,36.85,Low,7.306585007
1847,2024-05-03,1,type_a,48.16138618,39.02,High,7.003064547
1848,2023-09-28,2,type_b,33.68476971,59.18,Low,5.816149529
1849,2024-07-21,1,type_c,44.55769488,13.1,Medium,6.986734624
1850,2023-09-22,1,type_b,51.13990219,44.9,-,6.50487053
1851,2024-03-28,2,type_b,45.19531,52.76,Low,7.873466909
1852,2024-04-25,2,Type_C,28.59645657,32.47,Medium,5.798023374
1853,2024-01-02,2,type_a,37.43002163,30.14,Low,8.270093197
1854,2024-03-19,2,type_c,34.20426582,35.71,Medium,5.361232559
1855,2023-09-03,1,type_a,44.198916,33.93,High,6.877626311
1856,2023-09-10,2,type_a,33.67484074,14.64,Low,6.837293576
1857,2023-10-21,2,type_c,33.92232644,23.58,High,5.688911368
1858,2024-04-27,2,type_b,37.76262124,37.51,Medium,6.044372299
1859,2024-02-14,1,type_c,52.98245207,18.27,High,9.628715207
1860,2024-03-03,2,type_a,32.0442572,40.17,Low,5.63213626
1861,2023-08-19,2,type_a,40.4645827,27.25,Low,4.746463366
1862,2023-09-12,1,type_b,44.12461509,36.18,Low,7.888365389
1863,2023-08-19,1,type_c,44.43995824,27.9,High,8.830963128
1864,2024-04-18,1,type_c,46.23494824,30.31,Low,7.408453025
1865,2024-05-19,2,type_c,38.48062315,37.39,Low,7.673893064
1866,2024-04-23,2,type_a,34.44163704,31.22,High,7.240239834
1867,2023-09-23,2,type_b,43.11815387,12.18,High,6.262561604
1868,2024-08-08,1,type_c,41.81068631,32.72,Medium,7.701447206
1869,2023-12-03,2,type_c,38.72965539,58.78,High,5.55341679
1870,2024-05-18,2,type_c,35.13883265,44.48,Low,7.574641035
1871,2023-11-20,1,type_b,41.65473664,41.35,Low,9.118285582
1872,2023-12-26,2,type_c,38.76153483,30.95,High,6.154824989
1873,2024-04-23,1,type_b,38.04111454,26.63,High,6.757095043
1874,2023-09-08,2,type_c,30.97802431,42.83,Medium,5.474469105
1875,2023-12-17,2,type_c,32.7758675,44.79,Low,4.604899075
1876,2024-03-05,2,type_b,31.14485171,37.4,Medium,7.353943038
1877,2023-11-05,1,type_a,42.08443453,30.27,Low,5.371765385
1878,2024-01-29,1,type_a,42.42351005,8.31,Low,7.657550698
1879,2024-04-27,2,type_b,29.75321501,55.33,Medium,4.78106697
1880,2023-09-26,2,type_c,34.81696747,33.57,Medium,7.128549437
1881,2023-11-09,1,type_c,41.30451459,35.66,Medium,8.462808227
1882,2023-10-24,2,type_c,40.29927317,19.54,Medium,8.648391032
1883,2024-05-07,1,type_a,47.14172271,39.88,Medium,7.765770857
1884,2024-01-08,2,type_c,34.66485181,33.61,Medium,4.586386423
1885,2023-09-24,2,type_a,37.24316622,9.3,Medium,7.240286688
1886,2023-08-20,1,type_a,44.86226342,22.03,Low,9.294200075
1887,2023-10-22,2,type_c,44.6639248,23.76,High,7.368212599
1888,2024-04-01,2,type_c,35.84663921,27.3,High,7.86661296
1889,2023-10-22,1,type_b,51.30874033,36.27,High,8.064367593
1890,2024-02-21,1,type_a,39.3821742,54.57,Medium,7.473300224
1891,2024-02-17,2,type_a,34.00999578,42.44,Low,6.747974389
1892,2023-11-28,2,type_a,37.40150584,33.37,Medium,6.807333282
1893,2023-12-09,1,type_c,42.42264344,30.81,Low,8.748557855
1894,2024-07-28,2,Type_C,43.68044432,19.31,Medium,5.237788003
1895,2024-04-27,1,type_a,32.42267477,21.66,Low,8.989354405
1896,2024-02-24,2,type_b,35.73878909,39.1,High,5.982649563
1897,2024-02-21,2,type_c,32.12297947,51.42,High,5.862236776
1898,2024-01-31,2,type_c,25.26697303,15.57,High,5.76700038
1899,2024-06-12,2,type_c,27.08842845,41.4,Low,4.665825685
1900,2023-08-10,2,type_b,33.58596573,22.19,High,4.23038478
1901,2023-09-11,2,type_a,40.26129246,18.58,High,6.518005535
1902,2024-05-20,1,type_b,46.66304643,53.5,Medium,6.620602729
1903,2024-04-23,1,type_a,40.59107872,25.57,Medium,9.128504442
1904,2024-02-19,1,type_a,50.21901475,44.31,Low,7.295001474
1905,2024-03-15,1,type_a,47.08100832,56.03,Medium,7.050508285
1906,2024-03-04,2,type_a,37.27810673,38.42,High,6.055105258
1907,2024-05-15,2,type_c,35.75718,55.65,High,7.336446227
1908,2024-05-01,2,type_c,32.69855272,23.05,High,5.638794592
1909,2024-01-05,2,type_b,29.36077854,14.69,Low,5.72780249
1910,2023-11-29,2,type_b,32.58784694,29.15,Medium,6.991528608
1911,2024-05-01,1,type_a,42.11583371,28.84,Low,8.391734327
1912,2024-04-13,2,Type_C,40.36692157,,High,6.130839346
1913,2023-08-25,2,type_a,41.37503669,59,Medium,6.804924482
1914,2024-04-01,2,type_b,32.74570571,53.04,High,7.461402476
1915,2023-10-22,2,type_c,20.25240947,15.35,Medium,3.79287087
1916,2024-07-03,2,type_c,35.63496103,36.15,High,4.297595236
1917,2024-03-01,1,type_b,47.02213495,58.63,High,5.986374186
1918,2023-11-08,2,type_b,38.42542607,37.36,Medium,6.530480646
1919,2023-11-20,2,type_c,44.46598513,23.03,Medium,7.613952834
1920,2023-12-09,1,type_b,44.87795214,35.55,High,7.171818112
1921,2024-04-11,1,type_a,38.70536273,54.67,High,7.695758877
1922,2023-12-27,1,type_a,51.92851158,16.81,High,8.515913411
1923,2023-10-11,2,type_b,34.56820929,59.26,Low,6.124732621
1924,2024-04-25,2,type_a,38.04211553,24.38,High,6.579456759
1925,2024-04-13,1,Type_C,49.72491263,24.8,High,8.189636277
1926,2024-07-20,2,type_c,26.18254831,10.68,Low,5.579132578
1927,2024-05-27,2,type_b,28.28741487,18.96,Medium,5.863148929
1928,2024-02-01,2,type_c,30.76358411,12.28,High,6.186576794
1929,2023-09-09,2,type_a,33.24465537,52.22,High,6.779940978
1930,2024-05-21,2,type_b,27.37943986,15.99,Medium,6.496035032
1931,2024-08-02,1,type_c,47.05565592,28.4,Medium,7.989550652
1932,2024-03-10,1,type_a,48.29719042,29.41,High,7.716178829
1933,2024-05-22,1,type_c,41.94307824,43.56,Low,7.715840046
1934,2024-06-27,1,type_c,44.33426353,35.75,Medium,8.085231848
1935,2024-06-01,2,type_a,29.39152665,25.08,Medium,5.520203066
1936,2024-03-25,2,type_c,36.28548447,21.23,High,6.125206782
1937,2024-07-09,2,type_c,33.68115038,37.79,Medium,5.213388375
1938,2024-06-07,2,Type_C,28.389536,24.11,Medium,6.038920319
1939,2023-09-29,1,type_c,39.73461419,12.81,Low,9.362325178
1940,2024-08-07,2,type_b,32.79440433,46.65,Medium,4.808555033
1941,2024-05-29,2,type_a,37.44394217,46.18,High,3.569001429
1942,2024-07-17,1,type_c,40.93332577,20.89,Medium,7.467927807
1943,2024-05-29,1,type_b,49.0884781,20.8,High,9.128064321
1944,2024-02-29,1,type_b,46.0993229,48.28,High,8.56450192
1945,2024-03-27,1,type_c,46.12144203,54.19,Medium,6.754737229
1946,2024-05-23,2,type_c,36.23511169,25.76,Low,8.26694248
1947,2024-06-13,2,type_b,33.7797147,22.05,Low,6.985112143
1948,2023-11-21,1,type_b,40.05358746,24.15,Medium,7.245911001
1949,2023-09-13,1,type_b,42.56709257,12.87,Medium,9.557175088
1950,2023-12-15,2,type_b,24.55390181,52.47,High,4.844630347
1951,2024-03-14,1,type_b,44.27403962,28.16,High,5.895672444
1952,2023-12-31,1,type_c,53.50198411,45.94,Low,5.833957864
1953,2024-01-22,2,type_a,39.48457827,31.61,Medium,7.820940455
1954,2023-11-03,2,type_b,37.81489503,37.53,High,6.501429589
1955,2024-07-03,2,type_c,33.96905596,21.86,Medium,7.673936077
1956,2023-08-21,2,type_c,42.63076417,42.54,Low,6.165317227
1957,2024-01-20,2,type_b,30.31336933,16.97,Medium,4.58117292
1958,2024-06-06,2,type_b,24.74203116,47.98,High,6.67129246
1959,2024-06-28,1,type_b,40.52635297,52.87,Low,7.065930593
1960,2024-05-15,1,type_b,48.49777118,23.07,Low,6.562047334
1961,2023-10-05,1,type_c,46.02695489,36.76,Medium,9.206537388
1962,2024-01-17,2,type_a,34.67187952,32.3,Low,8.188539513
1963,2024-05-16,2,type_b,34.97567783,19.96,Low,6.196546447
1964,2024-06-18,2,type_c,33.79861108,23.87,Medium,6.97354386
1965,2023-12-19,1,type_a,40.37476341,47.68,Medium,6.801607365
1966,2024-01-02,2,type_c,28.4363206,52.24,Medium,5.720477378
1967,2023-11-26,2,type_b,28.51523903,,High,6.951620693
1968,2023-11-22,2,Type_C,28.10318061,17.21,Medium,8.087166363
1969,2024-05-17,2,Type_C,39.02997444,9.17,Medium,5.674745721
1970,2023-11-24,2,type_a,27.0309156,39.55,High,5.605314428
1971,2024-05-11,2,type_b,30.7034043,21.89,Low,6.806377194
1972,2023-10-19,2,type_a,28.56729575,21.8,Medium,8.083524191
1973,2024-08-08,2,type_b,32.8288646,37.64,Low,4.629884351
1974,2024-03-31,1,type_c,39.9042579,46.5,Medium,7.313142818
1975,2024-06-18,2,type_a,36.24872303,14.14,Low,7.252877858
1976,2024-03-26,2,type_b,44.39250693,55.65,High,4.010012158
1977,2024-03-11,1,type_c,49.57049879,28.36,High,8.039335001
1978,2024-04-29,2,type_c,37.16970635,45.22,-,5.42732545
1979,2024-03-23,1,type_a,43.46895934,46.44,Medium,7.659488425
1980,2024-03-04,2,type_a,37.97497962,45.58,High,7.457425427
1981,2023-08-15,1,type_c,46.79123425,47.15,Low,7.966675067
1982,2023-08-27,1,type_c,49.56689693,12.55,Medium,7.442172129
1983,2023-10-10,1,type_b,45.90515078,12.44,Low,8.914098373
1984,2024-06-16,2,type_a,37.30429022,53.18,Low,4.930153261
1985,2024-03-03,2,type_b,38.25811201,43.35,High,5.531798382
1986,2023-09-26,2,type_b,40.48436222,43.46,High,7.027201809
1987,2024-01-01,2,type_c,41.97806546,19.66,High,6.735215472
1988,2023-12-23,2,type_a,33.58702972,55.54,Low,4.810415277
1989,2024-04-17,2,type_b,31.07261,26.74,Medium,7.808782866
1990,2023-08-27,2,type_b,32.54282911,21.01,High,6.286252055
1991,2023-11-17,1,type_b,40.57195131,51.61,High,7.598075711
1992,2023-11-09,1,type_c,41.74561377,43.54,Medium,7.985851799
1993,2023-08-15,2,type_c,33.16415498,31.01,Low,5.626024462
1994,2024-01-10,1,type_a,40.88789864,17.58,Medium,9.384770749
1995,2023-12-29,2,Type_C,37.48392961,46.31,High,4.500927157
1996,2024-03-10,2,type_c,42.91650045,31.59,Low,5.043882065
1997,2024-05-10,2,type_b,32.26258692,53.31,Low,7.584933504
1998,2024-05-21,2,type_a,34.32675311,16.45,Medium,6.178185761
1999,2024-02-15,2,type_b,46.14848891,54.79,Low,5.055165712
2000,2024-04-10,1,type_c,34.68302227,24.36,High,9.477531017
