level_0,Store_ID,Dept,Weekly_Sales,IsHoliday,CPI,Unemployment,Month
982,1,34,15135.17,0,210.3399684,7.808,5.0
985,1,97,34449.36,0,210.3399684,7.808,5.0
988,1,67,17902.17,0,210.3399684,7.808,5.0
989,1,56,11085.84,0,210.3399684,7.808,5.0
990,1,8,35393.78,0,210.3399684,7.808,5.0
992,1,80,15356.54,0,210.3399684,7.808,5.0
993,1,5,19260.44,0,210.3399684,7.808,5.0
994,1,25,11446.25,0,210.3399684,7.808,5.0
995,1,72,39104.1,0,210.3399684,7.808,5.0
997,1,7,20457.62,0,210.3399684,7.808,5.0
998,1,11,28928.31,0,210.3399684,7.808,5.0
999,1,38,107634.21,0,210.3399684,7.808,5.0
1000,1,92,132217.62,0,210.3399684,7.808,5.0
1007,1,12,12761.39,0,210.3399684,7.808,5.0
1009,1,98,10972.91,0,210.3399684,7.808,5.0
1010,1,82,17893.1,0,210.3399684,7.808,5.0
1011,1,91,66019.35,0,210.3399684,7.808,5.0
1016,1,94,78903.78,0,210.3374261,7.808,5.0
1017,1,95,120247.9,0,210.3374261,7.808,5.0
1020,1,23,19986.37,0,210.3374261,7.808,5.0
1023,1,81,29631.17,0,210.3374261,7.808,5.0
1024,1,49,12803.67,0,210.3374261,7.808,5.0
1025,1,2,43675.61,0,210.3374261,7.808,5.0
1026,1,40,54394.6,0,210.3374261,7.808,5.0
1027,1,72,35355.34,0,210.3374261,7.808,5.0
1029,1,1,18926.74,0,210.3374261,7.808,5.0
1030,1,13,36499.93,0,210.3374261,7.808,5.0
1032,1,46,18294.5,0,210.3374261,7.808,5.0
1035,1,8,33131.69,0,210.3374261,7.808,5.0
1036,1,87,34298.89,0,210.3374261,7.808,5.0
1040,1,11,23301.17,0,210.3374261,7.808,5.0
1041,1,74,10565.14,0,210.3374261,7.808,5.0
1043,1,93,68273.13,0,210.3374261,7.808,5.0
1046,1,90,73925.66,0,210.3374261,7.808,5.0
1047,1,5,16891.66,0,210.3374261,7.808,5.0
1048,1,16,44148.02,0,210.3374261,7.808,5.0
1050,1,14,14678.22,0,210.3374261,7.808,5.0
1052,1,38,91179.51,0,210.3374261,7.808,5.0
1054,1,97,33943.35,0,210.3374261,7.808,5.0
1055,1,17,10266.86,0,210.3374261,7.808,5.0
1059,1,82,17814.39,0,210.3374261,7.808,5.0
1060,1,7,18771.35,0,210.3374261,7.808,5.0
1063,1,92,126004.12,0,210.3374261,7.808,5.0
1064,1,80,14806.08,0,210.3374261,7.808,5.0
1065,1,79,30719.18,0,210.3374261,7.808,5.0
1066,1,91,64325.26,0,210.3374261,7.808,5.0
1068,1,4,33657.7,0,210.3374261,7.808,5.0
1070,1,25,11247.0,0,210.3374261,7.808,5.0
1071,1,67,18715.88,0,210.3374261,7.808,5.0
1072,1,32,16167.09,0,210.3374261,7.808,5.0
1073,1,9,25385.09,0,210.3374261,7.808,5.0
1074,1,10,26568.32,0,210.3374261,7.808,5.0
1077,1,98,12519.08,0,210.3374261,7.808,5.0
1078,1,34,13934.33,0,210.3374261,7.808,5.0
1086,1,23,20697.6,0,210.6170934,7.808,5.0
1088,1,55,12395.06,0,210.6170934,7.808,5.0
1091,1,81,28081.1,0,210.6170934,7.808,5.0
1092,1,1,14773.04,0,210.6170934,7.808,5.0
1095,1,13,38569.83,0,210.6170934,7.808,5.0
1097,1,74,10848.88,0,210.6170934,7.808,5.0
1098,1,2,44319.15,0,210.6170934,7.808,5.0
1101,1,5,16157.17,0,210.6170934,7.808,5.0
1102,1,8,34442.73,0,210.6170934,7.808,5.0
1103,1,12,12235.62,0,210.6170934,7.808,5.0
1104,1,49,10502.54,0,210.6170934,7.808,5.0
1105,1,14,11480.15,0,210.6170934,7.808,5.0
1107,1,91,59289.04,0,210.6170934,7.808,5.0
1108,1,93,60163.57,0,210.6170934,7.808,5.0
1113,1,82,17328.64,0,210.6170934,7.808,5.0
1116,1,40,53707.85,0,210.6170934,7.808,5.0
1118,1,9,27798.19,0,210.6170934,7.808,5.0
1119,1,94,57772.04,0,210.6170934,7.808,5.0
1120,1,38,80273.34,0,210.6170934,7.808,5.0
1124,1,11,27266.41,0,210.6170934,7.808,5.0
1125,1,4,35571.47,0,210.6170934,7.808,5.0
1126,1,25,11805.5,0,210.6170934,7.808,5.0
1127,1,72,30922.75,0,210.6170934,7.808,5.0
1128,1,46,18845.98,0,210.6170934,7.808,5.0
1129,1,16,38638.64,0,210.6170934,7.808,5.0
1134,1,79,30190.72,0,210.6170934,7.808,5.0
1138,1,97,31165.21,0,210.6170934,7.808,5.0
1139,1,34,14001.84,0,210.6170934,7.808,5.0
1142,1,7,28726.86,0,210.6170934,7.808,5.0
1143,1,80,14381.02,0,210.6170934,7.808,5.0
1145,1,98,10477.58,0,210.6170934,7.808,5.0
1147,1,87,32975.76,0,210.6170934,7.808,5.0
1148,1,95,120036.99,0,210.6170934,7.808,5.0
1149,1,92,117117.65,0,210.6170934,7.808,5.0
1153,1,10,26197.6,0,210.6170934,7.808,5.0
1154,1,90,71026.5,0,210.6170934,7.808,5.0
1158,1,5,15784.6,0,210.8967606,7.808,5.0
1160,1,8,35046.1,0,210.8967606,7.808,5.0
1162,1,82,17229.66,0,210.8967606,7.808,5.0
1163,1,55,10256.27,0,210.8967606,7.808,5.0
1164,1,7,36911.59,0,210.8967606,7.808,5.0
1165,1,13,38347.52,0,210.8967606,7.808,5.0
1166,1,93,60155.18,0,210.8967606,7.808,5.0
1172,1,1,15580.43,0,210.8967606,7.808,5.0
1173,1,14,12218.11,0,210.8967606,7.808,5.0
1174,1,49,11711.59,0,210.8967606,7.808,5.0
1175,1,38,87937.0,0,210.8967606,7.808,5.0
1176,1,2,44619.52,0,210.8967606,7.808,5.0
1178,1,91,53686.79,0,210.8967606,7.808,5.0
1179,1,4,36380.36,0,210.8967606,7.808,5.0
1182,1,81,28638.96,0,210.8967606,7.808,5.0
1185,1,12,11876.34,0,210.8967606,7.808,5.0
1186,1,72,31378.88,0,210.8967606,7.808,5.0
1187,1,34,13976.83,0,210.8967606,7.808,5.0
1191,1,79,28195.06,0,210.8967606,7.808,5.0
1193,1,97,30171.25,0,210.8967606,7.808,5.0
1194,1,80,14905.3,0,210.8967606,7.808,5.0
1197,1,95,121902.19,0,210.8967606,7.808,5.0
1198,1,90,70245.24,0,210.8967606,7.808,5.0
1199,1,74,11445.67,0,210.8967606,7.808,5.0
1200,1,40,56109.3,0,210.8967606,7.808,5.0
1201,1,94,58985.55,0,210.8967606,7.808,5.0
1203,1,25,11229.88,0,210.8967606,7.808,5.0
1208,1,23,23409.56,0,210.8967606,7.808,5.0
1209,1,9,29811.88,0,210.8967606,7.808,5.0
1211,1,87,32034.24,0,210.8967606,7.808,5.0
1212,1,11,28393.85,0,210.8967606,7.808,5.0
1216,1,10,30894.79,0,210.8967606,7.808,5.0
1220,1,16,45861.03,0,210.8967606,7.808,5.0
1222,1,92,111704.67,0,210.8967606,7.808,5.0
1223,1,46,19693.66,0,210.8967606,7.808,5.0
1224,1,98,10033.06,0,210.8967606,7.808,5.0
1226,1,8,35181.47,0,211.1764278,7.808,6.0
1227,1,55,12515.03,0,211.1764278,7.808,6.0
1230,1,74,12881.32,0,211.1764278,7.808,6.0
1232,1,1,17558.09,0,211.1764278,7.808,6.0
1234,1,2,48754.47,0,211.1764278,7.808,6.0
1236,1,13,41388.81,0,211.1764278,7.808,6.0
1237,1,5,22932.26,0,211.1764278,7.808,6.0
1238,1,93,71718.04,0,211.1764278,7.808,6.0
1239,1,95,133056.97,0,211.1764278,7.808,6.0
1240,1,7,44563.68,0,211.1764278,7.808,6.0
1241,1,34,16317.32,0,211.1764278,7.808,6.0
1254,1,14,14491.35,0,211.1764278,7.808,6.0
1255,1,94,64495.92,0,211.1764278,7.808,6.0
1258,1,11,36263.69,0,211.1764278,7.808,6.0
1259,1,79,42732.59,0,211.1764278,7.808,6.0
1261,1,80,16789.53,0,211.1764278,7.808,6.0
1263,1,81,30186.24,0,211.1764278,7.808,6.0
1265,1,16,47485.63,0,211.1764278,7.808,6.0
1267,1,72,38638.6,0,211.1764278,7.808,6.0
1270,1,97,35109.14,0,211.1764278,7.808,6.0
1272,1,91,59985.57,0,211.1764278,7.808,6.0
1273,1,25,13504.5,0,211.1764278,7.808,6.0
1274,1,46,22445.36,0,211.1764278,7.808,6.0
1275,1,90,76433.03,0,211.1764278,7.808,6.0
1276,1,82,20519.54,0,211.1764278,7.808,6.0
1277,1,10,34227.73,0,211.1764278,7.808,6.0
1278,1,87,38128.15,0,211.1764278,7.808,6.0
1281,1,40,58507.93,0,211.1764278,7.808,6.0
1283,1,98,10994.44,0,211.1764278,7.808,6.0
1284,1,38,96137.67,0,211.1764278,7.808,6.0
1285,1,4,40548.19,0,211.1764278,7.808,6.0
1286,1,9,36317.39,0,211.1764278,7.808,6.0
1287,1,92,126058.88,0,211.1764278,7.808,6.0
1289,1,23,28857.18,0,211.1764278,7.808,6.0
1293,1,12,13358.92,0,211.1764278,7.808,6.0
1297,1,7,26910.46,0,211.4560951,7.808,6.0
1301,1,94,64201.0,0,211.4560951,7.808,6.0
1303,1,81,30813.12,0,211.4560951,7.808,6.0
1306,1,11,26806.72,0,211.4560951,7.808,6.0
1308,1,55,14347.95,0,211.4560951,7.808,6.0
1309,1,74,13923.38,0,211.4560951,7.808,6.0
1311,1,13,39657.1,0,211.4560951,7.808,6.0
1312,1,34,14514.85,0,211.4560951,7.808,6.0
1314,1,97,37297.1,0,211.4560951,7.808,6.0
1315,1,1,16637.62,0,211.4560951,7.808,6.0
1316,1,93,74300.41,0,211.4560951,7.808,6.0
1317,1,4,36579.96,0,211.4560951,7.808,6.0
1319,1,16,31807.72,0,211.4560951,7.808,6.0
1321,1,8,34036.53,0,211.4560951,7.808,6.0
1322,1,14,13516.74,0,211.4560951,7.808,6.0
1323,1,87,34934.23,0,211.4560951,7.808,6.0
1325,1,12,10889.4,0,211.4560951,7.808,6.0
1326,1,79,34564.68,0,211.4560951,7.808,6.0
1328,1,91,70982.33,0,211.4560951,7.808,6.0
1330,1,5,21817.36,0,211.4560951,7.808,6.0
1332,1,10,28149.18,0,211.4560951,7.808,6.0
1333,1,25,11220.75,0,211.4560951,7.808,6.0
1335,1,9,26789.3,0,211.4560951,7.808,6.0
1336,1,40,54805.3,0,211.4560951,7.808,6.0
1340,1,80,15921.66,0,211.4560951,7.808,6.0
1341,1,49,11594.04,0,211.4560951,7.808,6.0
1343,1,23,24072.22,0,211.4560951,7.808,6.0
1344,1,92,134711.49,0,211.4560951,7.808,6.0
1347,1,38,105539.53,0,211.4560951,7.808,6.0
1351,1,46,20377.63,0,211.4560951,7.808,6.0
1352,1,2,47089.54,0,211.4560951,7.808,6.0
1356,1,72,41297.84,0,211.4560951,7.808,6.0
1361,1,90,78256.58,0,211.4560951,7.808,6.0
1362,1,98,10784.84,0,211.4560951,7.808,6.0
1364,1,82,18551.52,0,211.4560951,7.808,6.0
1366,1,95,131995.0,0,211.4560951,7.808,6.0
1373,1,91,66093.15,0,211.4537719,7.808,6.0
1374,1,13,39165.29,0,211.4537719,7.808,6.0
1376,1,11,34807.01,0,211.4537719,7.808,6.0
1378,1,8,33387.48,0,211.4537719,7.808,6.0
1379,1,93,69326.03,0,211.4537719,7.808,6.0
1381,1,97,36307.14,0,211.4537719,7.808,6.0
1382,1,74,12132.61,0,211.4537719,7.808,6.0
1384,1,34,12869.0,0,211.4537719,7.808,6.0
1386,1,80,15898.96,0,211.4537719,7.808,6.0
1387,1,4,35059.52,0,211.4537719,7.808,6.0
1388,1,79,29943.17,0,211.4537719,7.808,6.0
1389,1,87,35133.09,0,211.4537719,7.808,6.0
1390,1,14,12693.5,0,211.4537719,7.808,6.0
1391,1,94,66420.45,0,211.4537719,7.808,6.0
1395,1,1,16216.27,0,211.4537719,7.808,6.0
1397,1,9,24934.43,0,211.4537719,7.808,6.0
1398,1,40,53618.54,0,211.4537719,7.808,6.0
1400,1,12,11629.41,0,211.4537719,7.808,6.0
1401,1,7,26984.25,0,211.4537719,7.808,6.0
1404,1,38,86860.94,0,211.4537719,7.808,6.0
1406,1,2,44428.71,0,211.4537719,7.808,6.0
1409,1,46,18936.81,0,211.4537719,7.808,6.0
1410,1,72,43244.02,0,211.4537719,7.808,6.0
1412,1,16,34603.43,0,211.4537719,7.808,6.0
1413,1,5,19778.44,0,211.4537719,7.808,6.0
1417,1,49,10764.54,0,211.4537719,7.808,6.0
1418,1,67,12443.97,0,211.4537719,7.808,6.0
1421,1,81,30070.24,0,211.4537719,7.808,6.0
1424,1,92,126911.43,0,211.4537719,7.808,6.0
1425,1,95,134118.05,0,211.4537719,7.808,6.0
1426,1,23,27795.85,0,211.4537719,7.808,6.0
1427,1,25,10119.0,0,211.4537719,7.808,6.0
1429,1,10,32177.66,0,211.4537719,7.808,6.0
1431,1,90,77651.52,0,211.4537719,7.808,6.0
1433,1,82,17940.03,0,211.4537719,7.808,6.0
1437,1,97,31260.27,0,211.3386526,7.808,6.0
1440,1,79,29521.94,0,211.3386526,7.808,6.0
1443,1,55,12528.26,0,211.3386526,7.808,6.0
1445,1,34,13005.0,0,211.3386526,7.808,6.0
1446,1,11,39460.59,0,211.3386526,7.808,6.0
1449,1,7,28912.18,0,211.3386526,7.808,6.0
1450,1,14,12979.99,0,211.3386526,7.808,6.0
1452,1,74,11758.06,0,211.3386526,7.808,6.0
1455,1,13,38697.24,0,211.3386526,7.808,6.0
1457,1,5,19054.58,0,211.3386526,7.808,6.0
1458,1,12,10562.29,0,211.3386526,7.808,6.0
1459,1,4,34454.69,0,211.3386526,7.808,6.0
1460,1,38,79026.15,0,211.3386526,7.808,6.0
1461,1,1,16328.72,0,211.3386526,7.808,6.0
1463,1,87,34040.35,0,211.3386526,7.808,6.0
1465,1,80,13454.31,0,211.3386526,7.808,6.0
1469,1,9,24514.39,0,211.3386526,7.808,6.0
1471,1,81,27966.9,0,211.3386526,7.808,6.0
1472,1,92,110276.03,0,211.3386526,7.808,6.0
1475,1,25,10956.25,0,211.3386526,7.808,6.0
1476,1,40,51298.1,0,211.3386526,7.808,6.0
1478,1,72,42363.96,0,211.3386526,7.808,6.0
1480,1,94,61964.14,0,211.3386526,7.808,6.0
1484,1,16,34121.08,0,211.3386526,7.808,6.0
1486,1,67,12132.76,0,211.3386526,7.808,6.0
1488,1,49,10498.22,0,211.3386526,7.808,6.0
1489,1,10,31667.6,0,211.3386526,7.808,6.0
1490,1,90,73325.44,0,211.3386526,7.808,6.0
1491,1,23,27161.66,0,211.3386526,7.808,6.0
1493,1,98,11254.16,0,211.3386526,7.808,6.0
1494,1,91,56665.73,0,211.3386526,7.808,6.0
1495,1,8,33731.24,0,211.3386526,7.808,6.0
1497,1,2,45299.92,0,211.3386526,7.808,6.0
1498,1,46,20309.52,0,211.3386526,7.808,6.0
1500,1,95,120172.47,0,211.3386526,7.808,6.0
1501,1,82,17824.37,0,211.3386526,7.808,6.0
1503,1,93,57418.46,0,211.3386526,7.808,6.0
1505,1,55,11466.06,0,211.2235333,7.787,7.0
1508,1,97,33726.13,0,211.2235333,7.787,7.0
1510,1,40,56751.6,0,211.2235333,7.787,7.0
1513,1,74,14864.7,0,211.2235333,7.787,7.0
1515,1,79,37745.99,0,211.2235333,7.787,7.0
1517,1,23,23137.32,0,211.2235333,7.787,7.0
1519,1,7,22589.0,0,211.2235333,7.787,7.0
1520,1,87,42866.79,0,211.2235333,7.787,7.0
1521,1,92,24272.506712253282,0,211.2235333,7.787,7.0
1522,1,94,24272.506712253282,0,211.2235333,7.787,7.0
1523,1,80,24272.506712253282,0,211.2235333,7.787,7.0
1524,1,27,24272.506712253282,0,211.2235333,7.787,7.0
1525,1,81,24272.506712253282,0,211.2235333,7.787,7.0
1526,1,16,32420.4,0,211.2235333,7.787,7.0
1527,1,9,21032.55,0,211.2235333,7.787,7.0
1538,1,10,29779.96,0,211.2235333,7.787,7.0
1540,1,46,19082.57,0,211.2235333,7.787,7.0
1542,1,49,11393.34,0,211.2235333,7.787,7.0
1543,1,25,10504.25,0,211.2235333,7.787,7.0
1546,1,2,47077.72,0,211.2235333,7.787,7.0
1547,1,11,26880.74,0,211.2235333,7.787,7.0
1548,1,13,41214.94,0,211.2235333,7.787,7.0
1549,1,5,18887.71,0,211.2235333,7.787,7.0
1553,1,91,59462.22,0,211.2235333,7.787,7.0
1554,1,90,78602.71,0,211.2235333,7.787,7.0
1556,1,1,16333.14,0,211.2235333,7.787,7.0
1560,1,8,35580.01,0,211.2235333,7.787,7.0
1561,1,4,39773.71,0,211.2235333,7.787,7.0
1564,1,72,36242.12,0,211.2235333,7.787,7.0
1567,1,82,18581.75,0,211.2235333,7.787,7.0
1569,1,98,10139.42,0,211.2235333,7.787,7.0
1570,1,38,100958.25,0,211.2235333,7.787,7.0
1571,1,95,124821.44,0,211.2235333,7.787,7.0
1572,1,34,11627.5,0,211.2235333,7.787,7.0
1573,1,93,69962.56,0,211.2235333,7.787,7.0
1574,1,14,13494.79,0,211.2235333,7.787,7.0
1576,1,12,10720.79,0,211.2235333,7.787,7.0
1578,1,90,77414.63,0,211.108414,7.787,7.0
1579,1,14,15032.03,0,211.108414,7.787,7.0
1580,1,40,54315.84,0,211.108414,7.787,7.0
1581,1,87,33515.6,0,211.108414,7.787,7.0
1584,1,12,11287.52,0,211.108414,7.787,7.0
1586,1,97,38404.83,0,211.108414,7.787,7.0
1587,1,79,35320.41,0,211.108414,7.787,7.0
1588,1,82,19092.69,0,211.108414,7.787,7.0
1592,1,94,64929.24,0,211.108414,7.787,7.0
1594,1,93,78068.53,0,211.108414,7.787,7.0
1595,1,11,27604.86,0,211.108414,7.787,7.0
1599,1,7,22767.34,0,211.108414,7.787,7.0
1601,1,74,15358.43,0,211.108414,7.787,7.0
1604,1,5,20249.54,0,211.108414,7.787,7.0
1605,1,2,46752.12,0,211.108414,7.787,7.0
1608,1,91,68003.36,0,211.108414,7.787,7.0
1614,1,10,33138.28,0,211.108414,7.787,7.0
1615,1,80,15996.89,0,211.108414,7.787,7.0
1617,1,81,32226.46,0,211.108414,7.787,7.0
1618,1,8,34721.25,0,211.108414,7.787,7.0
1623,1,9,27298.6,0,211.108414,7.787,7.0
1624,1,1,17688.76,0,211.108414,7.787,7.0
1625,1,92,133820.17,0,211.108414,7.787,7.0
1626,1,16,35796.64,0,211.108414,7.787,7.0
1629,1,13,41056.4,0,211.108414,7.787,7.0
1631,1,55,11898.06,0,211.108414,7.787,7.0
1632,1,96,33614.93,0,211.108414,7.787,7.0
1633,1,98,10987.53,0,211.108414,7.787,7.0
1636,1,38,87346.14,0,211.108414,7.787,7.0
1637,1,34,11345.7,0,211.108414,7.787,7.0
1640,1,23,22121.47,0,211.108414,7.787,7.0
1641,1,46,19259.43,0,211.108414,7.787,7.0
1642,1,72,34523.84,0,211.108414,7.787,7.0
1643,1,49,10287.0,0,211.108414,7.787,7.0
1644,1,95,126241.2,0,211.108414,7.787,7.0
1647,1,4,39781.45,0,211.108414,7.787,7.0
1649,1,40,54176.59,0,211.1003854,7.787,7.0
1650,1,12,10239.51,0,211.1003854,7.787,7.0
1652,1,79,30200.62,0,211.1003854,7.787,7.0
1653,1,13,40150.0,0,211.1003854,7.787,7.0
1654,1,3,13751.3,0,211.1003854,7.787,7.0
1655,1,5,17918.22,0,211.1003854,7.787,7.0
1656,1,14,13550.19,0,211.1003854,7.787,7.0
1658,1,9,19092.63,0,211.1003854,7.787,7.0
1659,1,8,33171.72,0,211.1003854,7.787,7.0
1660,1,93,65960.35,0,211.1003854,7.787,7.0
1662,1,91,66316.42,0,211.1003854,7.787,7.0
1663,1,10,31341.38,0,211.1003854,7.787,7.0
1664,1,97,35429.54,0,211.1003854,7.787,7.0
1665,1,2,44339.2,0,211.1003854,7.787,7.0
1666,1,92,126469.77,0,211.1003854,7.787,7.0
1667,1,87,35072.17,0,211.1003854,7.787,7.0
1669,1,94,60224.73,0,211.1003854,7.787,7.0
1676,1,11,27781.28,0,211.1003854,7.787,7.0
1679,1,7,22666.55,0,211.1003854,7.787,7.0
1682,1,90,71934.19,0,211.1003854,7.787,7.0
1684,1,55,12663.38,0,211.1003854,7.787,7.0
1685,1,81,29250.38,0,211.1003854,7.787,7.0
1687,1,38,80431.55,0,211.1003854,7.787,7.0
1693,1,96,31829.94,0,211.1003854,7.787,7.0
1695,1,72,32796.05,0,211.1003854,7.787,7.0
1699,1,74,13884.6,0,211.1003854,7.787,7.0
1700,1,98,10391.77,0,211.1003854,7.787,7.0
1702,1,82,18118.18,0,211.1003854,7.787,7.0
1705,1,16,29763.52,0,211.1003854,7.787,7.0
1706,1,1,17150.84,0,211.1003854,7.787,7.0
1709,1,34,10174.33,0,211.1003854,7.787,7.0
1712,1,49,11928.01,0,211.1003854,7.787,7.0
1714,1,95,121386.73,0,211.1003854,7.787,7.0
1715,1,23,19234.02,0,211.1003854,7.787,7.0
1716,1,4,35234.66,0,211.1003854,7.787,7.0
1717,1,80,15660.62,0,211.1003854,7.787,7.0
1718,1,46,16545.46,0,211.1003854,7.787,7.0
1719,1,14,11945.81,0,211.2351443,7.787,7.0
1722,1,5,17313.46,0,211.2351443,7.787,7.0
1724,1,13,40552.37,0,211.2351443,7.787,7.0
1725,1,94,58125.31,0,211.2351443,7.787,7.0
1726,1,92,115276.81,0,211.2351443,7.787,7.0
1730,1,81,28636.43,0,211.2351443,7.787,7.0
1731,1,3,16930.62,0,211.2351443,7.787,7.0
1732,1,93,59219.34,0,211.2351443,7.787,7.0
1735,1,87,32544.27,0,211.2351443,7.787,7.0
1736,1,12,11743.8,0,211.2351443,7.787,7.0
1737,1,7,20029.1,0,211.2351443,7.787,7.0
1738,1,97,31706.54,0,211.2351443,7.787,7.0
1739,1,8,34350.12,0,211.2351443,7.787,7.0
1742,1,82,16361.87,0,211.2351443,7.787,7.0
1743,1,91,59855.9,0,211.2351443,7.787,7.0
1744,1,38,66892.44,0,211.2351443,7.787,7.0
1749,1,96,32929.9,0,211.2351443,7.787,7.0
1750,1,10,30078.61,0,211.2351443,7.787,7.0
1751,1,40,52239.9,0,211.2351443,7.787,7.0
1755,1,2,44763.33,0,211.2351443,7.787,7.0
1763,1,90,71207.64,0,211.2351443,7.787,7.0
1764,1,72,33638.52,0,211.2351443,7.787,7.0
1765,1,79,29353.14,0,211.2351443,7.787,7.0
1767,1,4,36624.71,0,211.2351443,7.787,7.0
1771,1,11,28115.79,0,211.2351443,7.787,7.0
1773,1,16,24642.3,0,211.2351443,7.787,7.0
1777,1,74,14280.47,0,211.2351443,7.787,7.0
1778,1,9,19079.5,0,211.2351443,7.787,7.0
1781,1,49,12416.75,0,211.2351443,7.787,7.0
1783,1,95,116256.35,0,211.2351443,7.787,7.0
1784,1,1,15360.45,0,211.2351443,7.787,7.0
1785,1,46,17424.93,0,211.2351443,7.787,7.0
1788,1,23,20200.65,0,211.2351443,7.787,7.0
1789,1,80,15771.6,0,211.2351443,7.787,7.0
1793,1,5,16472.48,0,211.3699032,7.787,7.0
1795,1,97,29315.71,0,211.3699032,7.787,7.0
1797,1,8,33568.19,0,211.3699032,7.787,7.0
1798,1,12,11634.37,0,211.3699032,7.787,7.0
1800,1,82,15881.65,0,211.3699032,7.787,7.0
1801,1,93,55362.08,0,211.3699032,7.787,7.0
1802,1,14,12421.92,0,211.3699032,7.787,7.0
1810,1,2,45833.77,0,211.3699032,7.787,7.0
1812,1,81,27202.87,0,211.3699032,7.787,7.0
1816,1,94,57827.97,0,211.3699032,7.787,7.0
1818,1,40,52943.16,0,211.3699032,7.787,7.0
1822,1,4,36419.68,0,211.3699032,7.787,7.0
1825,1,11,26789.66,0,211.3699032,7.787,7.0
1829,1,7,17709.46,0,211.3699032,7.787,7.0
1830,1,96,31662.07,0,211.3699032,7.787,7.0
1831,1,3,20915.95,0,211.3699032,7.787,7.0
1832,1,79,29275.56,0,211.3699032,7.787,7.0
1833,1,87,39298.49,0,211.3699032,7.787,7.0
1837,1,74,13693.26,0,211.3699032,7.787,7.0
1838,1,13,38018.99,0,211.3699032,7.787,7.0
1839,1,92,109943.02,0,211.3699032,7.787,7.0
1840,1,95,108781.57,0,211.3699032,7.787,7.0
1844,1,10,29613.51,0,211.3699032,7.787,7.0
1845,1,9,18959.82,0,211.3699032,7.787,7.0
1846,1,72,36106.41,0,211.3699032,7.787,7.0
1847,1,16,22017.61,0,211.3699032,7.787,7.0
1848,1,38,76542.81,0,211.3699032,7.787,7.0
1849,1,80,15166.99,0,211.3699032,7.787,7.0
1851,1,90,69626.13,0,211.3699032,7.787,7.0
1853,1,49,12104.31,0,211.3699032,7.787,7.0
1854,1,46,18044.49,0,211.3699032,7.787,7.0
1855,1,91,56893.45,0,211.3699032,7.787,7.0
1861,1,23,20456.24,0,211.3699032,7.787,7.0
1862,1,1,15381.82,0,211.3699032,7.787,7.0
1865,1,97,37436.74,0,211.5046621,7.787,8.0
1867,1,55,11091.06,0,211.5046621,7.787,8.0
1872,1,13,42038.03,0,211.5046621,7.787,8.0
1873,1,81,31201.67,0,211.5046621,7.787,8.0
1874,1,24,10293.02,0,211.5046621,7.787,8.0
1876,1,3,26719.02,0,211.5046621,7.787,8.0
1877,1,40,57414.42,0,211.5046621,7.787,8.0
1880,1,4,40973.88,0,211.5046621,7.787,8.0
1881,1,82,18429.47,0,211.5046621,7.787,8.0
1882,1,91,68302.1,0,211.5046621,7.787,8.0
1883,1,8,34833.35,0,211.5046621,7.787,8.0
1884,1,93,69274.95,0,211.5046621,7.787,8.0
1885,1,14,14404.15,0,211.5046621,7.787,8.0
1886,1,94,65856.36,0,211.5046621,7.787,8.0
1887,1,12,12887.52,0,211.5046621,7.787,8.0
1891,1,79,43224.38,0,211.5046621,7.787,8.0
1892,1,5,16926.17,0,211.5046621,7.787,8.0
1893,1,2,50031.73,0,211.5046621,7.787,8.0
1895,1,74,14102.24,0,211.5046621,7.787,8.0
1896,1,7,21842.57,0,211.5046621,7.787,8.0
1898,1,72,39070.7,0,211.5046621,7.787,8.0
1899,1,9,19224.82,0,211.5046621,7.787,8.0
1901,1,11,37289.02,0,211.5046621,7.787,8.0
1903,1,80,17325.53,0,211.5046621,7.787,8.0
1907,1,38,93809.75,0,211.5046621,7.787,8.0
1910,1,23,22200.83,0,211.5046621,7.787,8.0
1912,1,96,31233.67,0,211.5046621,7.787,8.0
1914,1,87,47141.7,0,211.5046621,7.787,8.0
1916,1,10,35078.09,0,211.5046621,7.787,8.0
1917,1,95,131128.96,0,211.5046621,7.787,8.0
1922,1,90,78840.85,0,211.5046621,7.787,8.0
1923,1,46,19380.82,0,211.5046621,7.787,8.0
1925,1,98,10210.44,0,211.5046621,7.787,8.0
1926,1,16,24218.72,0,211.5046621,7.787,8.0
1929,1,1,17508.41,0,211.5046621,7.787,8.0
1931,1,92,136852.18,0,211.5046621,7.787,8.0
1932,1,49,11454.96,0,211.5046621,7.787,8.0
1934,1,5,15544.62,0,211.6394211,7.787,8.0
1935,1,97,37470.84,0,211.6394211,7.787,8.0
1936,1,24,10872.75,0,211.6394211,7.787,8.0
1938,1,40,52672.69,0,211.6394211,7.787,8.0
1939,1,91,69486.59,0,211.6394211,7.787,8.0
1943,1,3,30640.54,0,211.6394211,7.787,8.0
1944,1,94,66025.47,0,211.6394211,7.787,8.0
1945,1,55,12236.16,0,211.6394211,7.787,8.0
1947,1,82,16914.11,0,211.6394211,7.787,8.0
1948,1,13,37869.12,0,211.6394211,7.787,8.0
1949,1,11,30250.16,0,211.6394211,7.787,8.0
1951,1,8,32326.19,0,211.6394211,7.787,8.0
1953,1,79,30376.79,0,211.6394211,7.787,8.0
1955,1,81,29938.23,0,211.6394211,7.787,8.0
1957,1,95,131288.83,0,211.6394211,7.787,8.0
